Purchase Order Number,Vendor Name,Department,Address,Shipment ID,Load Number,Assigned SCAC,Executing SCAC,PRO,Trip ID,Truck Load Optimization Reference ID,Status,Destination,Pickup Date,In Yard Goal Date,Final Routing Expected By,Cartons,Weight,Cube,Pallet Spaces,Commodity,bol,Appointment Number,Created By,Review By Date,Last Updated By
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094563,,,,,,,Routing In Progress,556,,2026-03-30,2026-03-27,6,160,15,0.22,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094562,,,,,,,Routing In Progress,593,,2026-03-31,2026-03-25,5,133,12,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094561,,,,,,,Routing In Progress,555,,2026-04-03,2026-03-27,6,160,15,0.25,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094560,,,,,,,Routing In Progress,557,,2026-03-27,2026-03-26,5,133,12,0.22,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094559,,,,,,,Routing In Progress,558,,2026-03-31,2026-03-26,7,186,17,0.28,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094558,,,,,,,Routing In Progress,580,,2026-03-27,2026-03-26,5,133,12,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094557,,,,,,,Routing In Progress,551,,2026-03-27,2026-03-26,4,107,10,0.13,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094556,,,,,,,Routing In Progress,554,,2026-03-30,2026-03-26,4,107,10,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781509,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094555,,,,,,,Routing In Progress,553,,2026-04-01,2026-03-26,4,107,10,0.13,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094427,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3808,2026-03-23,2026-03-31,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094426,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3811,2026-03-23,2026-03-31,2026-03-30,6,161,14,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094425,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3868,2026-03-23,2026-03-29,2026-03-25,2,54,5,0.07,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094424,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3857,2026-03-23,2026-03-30,2026-03-27,1,27,3,0.04,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094423,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3802,2026-03-23,2026-04-01,2026-03-31,4,107,10,0.13,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094422,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3803,2026-03-23,2026-03-27,2026-03-26,6,161,14,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094421,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",594,2026-03-23,2026-03-31,2026-03-30,6,161,14,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094420,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3856,2026-03-23,2026-04-01,2026-03-26,2,54,5,0.07,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094419,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3865,2026-03-23,2026-03-27,2026-03-26,3,81,7,0.1,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094418,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3804,2026-03-23,2026-03-27,2026-03-26,8,214,19,0.25,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094417,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3806,2026-03-23,2026-04-01,2026-03-27,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094416,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3801,2026-03-23,2026-03-31,2026-03-30,3,81,7,0.1,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094415,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",593,2026-03-23,2026-03-31,2026-03-25,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094414,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",588,2026-03-23,2026-04-02,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094413,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",580,2026-03-23,2026-03-27,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094412,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",559,2026-03-23,2026-03-27,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094411,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",590,2026-03-23,2026-03-27,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094410,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",589,2026-03-23,2026-03-29,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094409,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",579,2026-03-23,2026-04-01,2026-03-31,7,188,17,0.22,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094408,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",587,2026-03-23,2026-03-27,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094407,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",555,2026-03-23,2026-04-03,2026-03-27,6,161,14,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094406,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",578,2026-03-23,2026-03-31,2026-03-30,6,161,14,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094405,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",560,2026-03-23,2026-03-28,2026-03-26,6,161,14,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094404,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",553,2026-03-23,2026-04-01,2026-03-26,3,81,7,0.1,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094403,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",551,2026-03-23,2026-03-27,2026-03-26,3,81,7,0.1,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094402,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",557,2026-03-23,2026-03-27,2026-03-26,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094401,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",556,2026-03-23,2026-03-30,2026-03-27,5,134,12,0.16,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094400,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",558,2026-03-23,2026-03-31,2026-03-26,6,161,14,0.19,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001781471,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14094399,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",554,2026-03-23,2026-03-30,2026-03-26,4,107,10,0.13,DRY GENERAL,,,SYSTEM,2026-03-19 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052892,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3803,2026-03-23,2026-03-27,2026-03-26,275,2093,166,2.21,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052891,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",579,2026-03-23,2026-04-01,2026-03-31,191,1627,106,1.41,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052890,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3868,2026-03-23,2026-03-29,2026-03-25,46,303,27,0.36,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052889,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",589,2026-03-23,2026-03-29,2026-03-26,184,1531,104,1.38,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052888,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3856,2026-03-23,2026-04-01,2026-03-26,76,510,45,0.6,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052887,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3865,2026-03-23,2026-03-27,2026-03-26,83,485,47,0.63,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052886,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3802,2026-03-23,2026-04-01,2026-03-31,233,1744,127,1.7,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052885,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3801,2026-03-23,2026-03-31,2026-03-30,180,1542,104,1.38,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052884,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3857,2026-03-23,2026-03-30,2026-03-27,50,394,31,0.41,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052883,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3811,2026-03-23,2026-03-31,2026-03-30,245,1941,147,1.96,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052882,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",580,2026-03-23,2026-03-27,2026-03-26,163,1211,101,1.35,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052881,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",557,2026-03-23,2026-03-27,2026-03-26,214,1639,125,1.67,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052880,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3808,2026-03-23,2026-03-31,2026-03-26,232,1859,143,1.9,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052879,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",3806,2026-03-23,2026-04-01,2026-03-27,234,1648,149,1.98,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052878,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",3804,2026-03-23,2026-03-27,2026-03-26,240,2047,139,1.85,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052877,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",593,2026-03-23,2026-03-31,2026-03-25,182,1238,111,1.48,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052876,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",560,2026-03-23,2026-03-28,2026-03-26,191,1506,115,1.53,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052875,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",556,2026-03-23,2026-03-30,2026-03-27,223,1741,126,1.68,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052874,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",588,2026-03-23,2026-04-02,2026-03-26,292,2059,172,2.29,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052873,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",594,2026-03-23,2026-03-31,2026-03-30,236,1878,127,1.69,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052872,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",590,2026-03-23,2026-03-27,2026-03-26,204,1740,115,1.54,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052871,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",587,2026-03-23,2026-03-27,2026-03-26,239,1765,141,1.88,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052870,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",553,2026-03-23,2026-04-01,2026-03-26,153,1073,92,1.22,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052869,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",551,2026-03-23,2026-03-27,2026-03-26,110,957,63,0.84,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052868,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",554,2026-03-23,2026-03-30,2026-03-26,223,1773,129,1.72,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052867,70753044,NFTG,NFTG,70753044,,,"Carrier Accepted, Awaiting Pickup",578,2026-03-23,2026-03-31,2026-03-30,264,2202,159,2.12,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
10001777250,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14052866,70753045,NFTG,NFTG,70753045,,,"Carrier Accepted, Awaiting Pickup",559,2026-03-23,2026-03-27,2026-03-26,227,1895,137,1.82,DRY GENERAL,,,SYSTEM,2026-03-17 23:59:00,targetpickups@rjwgroup.com
