Purchase Order Number,Vendor Name,Department,Address,Shipment ID,Load Number,Assigned SCAC,Executing SCAC,PRO,Trip ID,Truck Load Optimization Reference ID,Status,Destination,Pickup Date,In Yard Goal Date,Final Routing Expected By,Cartons,Weight,Cube,Pallet Spaces,Commodity,bol,Appointment Number,Created By,Review By Date,Last Updated By
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443287,,,,,,,Routing In Progress,579,,2026-04-29,2026-04-28,180,861,99,2.57,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443286,,,,,,,Routing In Progress,580,,2026-04-24,2026-04-23,137,619,85,2.22,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443285,,,,,,,Routing In Progress,594,,2026-04-28,2026-04-27,186,838,104,2.67,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443284,,,,,,,Routing In Progress,578,,2026-04-28,2026-04-27,203,926,116,2.86,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443283,,,,,,,Routing In Progress,560,,2026-04-25,2026-04-23,136,510,77,1.97,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443282,,,,,,,Routing In Progress,554,,2026-04-27,2026-04-23,150,601,79,2.05,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443281,,,,,,,Routing In Progress,559,,2026-04-24,2026-04-23,144,613,85,2.26,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443279,,,,,,,Routing In Progress,553,,2026-04-29,2026-04-23,100,379,48,1.14,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443280,,,,,,,Routing In Progress,551,,2026-04-24,2026-04-23,110,496,60,1.56,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443278,,,,,,,Routing In Progress,555,,2026-05-01,2026-04-24,159,743,87,2.23,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443277,,,,,,,Routing In Progress,3857,,2026-04-27,2026-04-24,73,375,42,1.07,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001831649,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14443276,,,,,,,Routing In Progress,3811,,2026-04-28,2026-04-27,207,881,115,2.9,DRY GENERAL,,,SYSTEM,2026-04-14 23:59:00,targetpickups@rjwgroup.com
10001827050,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14398132,,,,,,,Content Review Required,578,,2026-04-24,,11,275,7,0.09,DRY GENERAL,,,SYSTEM,2026-04-10 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14384003,,,,,,,Content Review Required,3856,,2026-05-04,,10,115,15,0.2,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14384002,,,,,,,Content Review Required,3868,,2026-05-01,,2,23,3,0.04,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14384001,,,,,,,Content Review Required,3865,,2026-04-29,,8,92,12,0.16,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14384000,,,,,,,Content Review Required,3857,,2026-05-02,,3,35,5,0.06,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383999,,,,,,,Content Review Required,3808,,2026-05-03,,11,127,17,0.22,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383998,,,,,,,Content Review Required,3811,,2026-05-03,,13,150,20,0.26,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383997,,,,,,,Content Review Required,3804,,2026-04-29,,25,288,37,0.49,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383996,,,,,,,Content Review Required,3806,,2026-05-04,,18,207,27,0.36,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383995,,,,,,,Content Review Required,3801,,2026-05-03,,16,184,24,0.32,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383994,,,,,,,Content Review Required,3803,,2026-04-29,,23,265,34,0.46,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383993,,,,,,,Content Review Required,3802,,2026-05-04,,17,196,25,0.34,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383992,,,,,,,Content Review Required,594,,2026-05-03,,8,92,12,0.16,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383991,,,,,,,Content Review Required,590,,2026-04-29,,22,253,33,0.44,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383990,,,,,,,Content Review Required,593,,2026-05-03,,13,150,20,0.26,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383989,,,,,,,Content Review Required,589,,2026-05-01,,18,207,27,0.36,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383988,,,,,,,Content Review Required,588,,2026-05-05,,21,242,31,0.42,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383987,,,,,,,Content Review Required,587,,2026-04-29,,21,242,31,0.42,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383986,,,,,,,Content Review Required,579,,2026-05-04,,26,299,39,0.51,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383985,,,,,,,Content Review Required,580,,2026-04-29,,7,81,11,0.14,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383984,,,,,,,Content Review Required,578,,2026-05-03,,19,219,28,0.38,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383983,,,,,,,Content Review Required,560,,2026-04-30,,16,184,24,0.32,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383982,,,,,,,Content Review Required,555,,2026-05-06,,23,265,34,0.46,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383981,,,,,,,Content Review Required,556,,2026-05-02,,21,242,31,0.42,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383980,,,,,,,Content Review Required,559,,2026-04-29,,19,219,28,0.38,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383979,,,,,,,Content Review Required,558,,2026-05-03,,24,276,36,0.48,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383978,,,,,,,Content Review Required,553,,2026-05-04,,10,115,15,0.2,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383977,,,,,,,Content Review Required,551,,2026-04-29,,12,138,18,0.24,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383976,,,,,,,Content Review Required,554,,2026-05-02,,21,242,31,0.42,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822406,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383975,,,,,,,Content Review Required,557,,2026-04-29,,23,265,34,0.46,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383973,,,,,,,Content Review Required,3868,,2026-05-01,,35,216,14,0.19,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383972,,,,,,,Content Review Required,3808,,2026-05-03,,326,3709,142,1.89,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383971,,,,,,,Content Review Required,3806,,2026-05-04,,415,4128,175,2.33,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383970,,,,,,,Content Review Required,3857,,2026-05-02,,70,636,30,0.39,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383969,,,,,,,Content Review Required,3865,,2026-04-29,,120,619,46,0.61,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383968,,,,,,,Content Review Required,3856,,2026-05-04,,224,2331,96,1.27,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383967,,,,,,,Content Review Required,3811,,2026-05-03,,375,4180,161,2.15,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383966,,,,,,,Content Review Required,3804,,2026-04-29,,643,6814,274,3.65,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383965,,,,,,,Content Review Required,3803,,2026-04-29,,585,5972,246,3.28,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383964,,,,,,,Content Review Required,3802,,2026-05-04,,452,4733,192,2.56,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383963,,,,,,,Content Review Required,3801,,2026-05-03,,429,4703,184,2.45,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383962,,,,,,,Content Review Required,593,,2026-05-03,,338,3616,144,1.91,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383961,,,,,,,Content Review Required,594,,2026-05-03,,241,2755,105,1.39,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383960,,,,,,,Content Review Required,589,,2026-05-01,,474,5086,203,2.7,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383959,,,,,,,Content Review Required,578,,2026-05-03,,502,5467,215,2.87,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383958,,,,,,,Content Review Required,590,,2026-04-29,,572,6159,245,3.26,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383957,,,,,,,Content Review Required,560,,2026-04-30,,395,4177,169,2.25,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383956,,,,,,,Content Review Required,587,,2026-04-29,,531,5701,228,3.03,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383955,,,,,,,Content Review Required,579,,2026-05-04,,591,5788,247,3.29,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383954,,,,,,,Content Review Required,588,,2026-05-05,,468,4748,197,2.63,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383953,,,,,,,Content Review Required,580,,2026-04-29,,151,1446,63,0.84,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383952,,,,,,,Content Review Required,558,,2026-05-03,,603,6367,257,3.42,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383951,,,,,,,Content Review Required,559,,2026-04-29,,473,4808,200,2.66,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383950,,,,,,,Content Review Required,557,,2026-04-29,,500,4791,209,2.78,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383949,,,,,,,Content Review Required,553,,2026-05-04,,254,2725,109,1.45,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383948,,,,,,,Content Review Required,555,,2026-05-06,,452,4008,186,2.47,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383947,,,,,,,Content Review Required,556,,2026-05-02,,530,5788,228,3.04,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383946,,,,,,,Content Review Required,554,,2026-05-02,,529,5551,225,3,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001822405,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14383945,,,,,,,Content Review Required,551,,2026-04-29,,213,1831,88,1.17,DRY GENERAL,,,SYSTEM,2026-04-20 23:59:00,
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341395,71808154,NFTG,NFTG,71808154,,,Picked Up,3856,2026-04-13,2026-04-22,2026-04-16,122,713,78,2.13,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341394,71808155,NFTG,NFTG,71808155,,,Picked Up,3868,2026-04-13,2026-04-19,2026-04-15,82,484,50,1.32,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341393,71808155,NFTG,NFTG,71808155,,,Picked Up,3865,2026-04-13,2026-04-17,2026-04-16,91,566,59,1.58,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341392,71808154,NFTG,NFTG,71808154,,,Picked Up,3857,2026-04-13,2026-04-20,2026-04-17,90,547,55,1.45,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341391,71808155,NFTG,NFTG,71808155,,,Picked Up,3803,2026-04-13,2026-04-17,2026-04-16,446,3219,283,7.58,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341390,71803472,NFTG,NFTG,71803472,,,Picked Up,555,2026-04-13,2026-04-24,2026-04-17,461,2548,291,8.01,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341389,71808155,NFTG,NFTG,71808155,,,Picked Up,580,2026-04-13,2026-04-17,2026-04-16,276,1754,179,4.9,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341388,71808158,NFTG,NFTG,71808158,,,Picked Up,3802,2026-04-13,2026-04-22,2026-04-21,397,2369,242,6.59,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341387,71808154,NFTG,NFTG,71808154,,,Picked Up,3806,2026-04-13,2026-04-22,2026-04-17,297,2301,174,4.66,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341386,71808159,NFTG,NFTG,71808159,,,Picked Up,3808,2026-04-13,2026-04-21,2026-04-16,312,2170,185,4.96,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341385,71808158,NFTG,NFTG,71808158,,,Picked Up,3811,2026-04-13,2026-04-21,2026-04-20,352,2552,214,5.77,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341384,71808156,NFTG,NFTG,71808156,,,Picked Up,593,2026-04-13,2026-04-21,2026-04-15,287,1966,184,5.03,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341383,71808157,NFTG,NFTG,71808157,,,Picked Up,3804,2026-04-13,2026-04-17,2026-04-16,397,2764,246,6.74,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341382,71808155,NFTG,NFTG,71808155,,,Picked Up,587,2026-04-13,2026-04-17,2026-04-16,326,2299,206,5.54,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341381,71808159,NFTG,NFTG,71808159,,,Picked Up,594,2026-04-13,2026-04-21,2026-04-20,431,2864,263,7.14,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
10001812661,Kitcsh LLC,63,"1001 Bluff Rd, Romeoville, IL US 60446 ",SIQ14341380,71808159,NFTG,NFTG,71808159,,,Picked Up,3801,2026-04-13,2026-04-21,2026-04-20,314,2150,196,5.25,DRY GENERAL,,,SYSTEM,2026-04-07 23:59:00,targetpickups@rjwgroup.com
