Purchase Order Number,Vendor Name,Department,Address,Shipment ID,Load Number,Assigned SCAC,Executing SCAC,PRO,Trip ID,Truck Load Optimization Reference ID,Status,Destination,Pickup Date,In Yard Goal Date,Final Routing Expected By,Cartons,Weight,Cube,Pallet Spaces,Commodity,bol,Appointment Number,Created By,Review By Date,Last Updated By
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666719,,,,,,,Routing In Progress,3857,,2026-05-19,2026-05-11,47,246,16,0.25,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666718,,,,,,,Routing In Progress,553,,2026-05-09,2026-05-07,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666717,,,,,,,Routing In Progress,3865,,2026-05-15,2026-05-11,10,30,2,0.03,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666716,,,,,,,Routing In Progress,589,,2026-05-19,2026-05-12,83,699,43,0.75,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666715,,,,,,,Routing In Progress,590,,2026-05-14,2026-05-08,110,345,22,0.33,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666714,,,,,,,Routing In Progress,554,,2026-05-12,2026-05-11,19,57,4,0.05,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666712,,,,,,,Routing In Progress,580,,2026-05-15,2026-05-13,67,231,15,0.22,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666713,,,,,,,Routing In Progress,3802,,2026-05-18,2026-05-11,160,930,57,0.97,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666711,,,,,,,Routing In Progress,557,,2026-05-14,2026-05-08,67,216,14,0.21,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666710,,,,,,,Routing In Progress,560,,2026-05-18,2026-05-08,94,912,53,0.99,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666709,,,,,,,Routing In Progress,556,,2026-05-16,2026-05-07,58,594,36,0.65,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666708,,,,,,,Routing In Progress,3856,,2026-05-10,2026-05-07,13,69,5,0.07,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666707,,,,,,,Routing In Progress,3806,,2026-05-10,2026-05-07,75,285,19,0.28,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666706,,,,,,,Routing In Progress,551,,2026-05-20,2026-05-18,632,2391,152,2.36,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001855569,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14666705,,,,,,,Routing In Progress,579,,2026-05-18,2026-05-11,208,1344,84,1.41,REF 40-60,,,SYSTEM,2026-04-29 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563229,72631258,CPGJ,,460050,,,"Carrier Accepted, Awaiting Pickup",3806,2026-05-01,2026-05-03,2026-05-01,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563228,72550720,WENP,,4003271697,,,Past Pickup,551,2026-04-28,2026-05-13,2026-05-11,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563227,72550726,CPGJ,,460021,,,"Carrier Accepted, Awaiting Pickup",3811,2026-05-01,2026-05-09,2026-05-04,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563226,72550728,WENP,,4003271510,,,Picked Up,3808,2026-04-28,2026-05-09,2026-04-30,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563225,72550719,WENP,,4003271512,,,Picked Up,579,2026-04-28,2026-05-11,2026-05-05,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563224,72631257,CPGJ,,460049,,,"Carrier Accepted, Awaiting Pickup",3803,2026-05-01,2026-05-07,2026-05-01,5,90,6,0.1,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563223,72550724,WENP,,4003271516,,,Picked Up,3802,2026-04-28,2026-05-11,2026-05-05,2,36,3,0.04,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563222,72550721,CPGJ,,460020,,,"Carrier Accepted, Awaiting Pickup",587,2026-05-01,2026-05-08,2026-05-04,2,36,3,0.04,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563221,72550723,WENP,,4003271507,,,Picked Up,589,2026-04-28,2026-05-12,2026-05-07,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563220,72550718,WENP,,4003271515,,,Past Pickup,560,2026-04-28,2026-05-11,2026-05-06,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563219,72550743,WENP,,4003271702,,,Past Pickup,588,2026-04-28,2026-05-02,2026-04-30,617,1851,121,1.75,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563218,72550722,WENP,,4003271511,,,Past Pickup,556,2026-04-28,2026-05-09,2026-05-01,1,18,2,0.02,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563217,72631256,CPGJ,,460048,,,"Carrier Accepted, Awaiting Pickup",3801,2026-04-30,2026-05-05,2026-05-01,268,804,53,0.76,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563216,72631255,CPGJ,,460047,,,"Carrier Accepted, Awaiting Pickup",594,2026-05-01,2026-05-10,2026-04-30,791,2388,156,2.26,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563215,72550740,CPGJ,,460026,,,"Carrier Accepted, Awaiting Pickup",590,2026-05-01,2026-05-07,2026-05-05,1238,3714,241,3.52,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563214,72631254,CPGJ,,460046,,,"Carrier Accepted, Awaiting Pickup",559,2026-05-01,2026-05-08,2026-05-04,675,2025,133,1.92,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563213,72631253,CPGJ,,460045,,,"Carrier Accepted, Awaiting Pickup",578,2026-04-30,2026-05-07,2026-05-05,462,1416,92,1.35,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563212,72550737,CPGJ,,460025,,,"Carrier Accepted, Awaiting Pickup",558,2026-04-29,2026-05-03,2026-04-30,667,2001,131,1.89,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563211,72550736,WENP,,4003271698,,,Picked Up,593,2026-04-28,2026-05-02,2026-04-30,505,1515,102,1.43,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563210,72550735,WENP,,4003271700,,,Picked Up,553,2026-04-28,2026-05-02,2026-04-30,461,1398,93,1.33,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563209,72550734,WENP,,4003271695,,,Picked Up,554,2026-04-28,2026-05-05,2026-05-05,813,2454,159,2.33,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563208,72550733,CPGJ,,460024,,,"Carrier Accepted, Awaiting Pickup",555,2026-04-29,2026-05-02,2026-04-30,668,2004,132,1.9,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001844806,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14563207,72631252,CPGJ,,460044,,,"Carrier Accepted, Awaiting Pickup",557,2026-05-01,2026-05-07,2026-05-01,829,2487,162,2.36,REF 40-60,,,SYSTEM,2026-04-22 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489833,72631251,CPGJ,,460043,,,"Carrier Accepted, Awaiting Pickup",3857,2026-05-01,2026-05-12,2026-05-07,1391,4398,281,4.21,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489832,72631250,CPGJ,,460042,,,"Carrier Accepted, Awaiting Pickup",3868,2026-04-30,2026-05-08,2026-05-05,1293,4104,262,3.93,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489831,72550729,CPGJ,,460023,,,"Carrier Accepted, Awaiting Pickup",580,2026-05-01,2026-05-08,2026-05-05,3287,10356,661,9.9,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489830,72550728,WENP,,4003271510,,,Picked Up,3808,2026-04-28,2026-05-09,2026-04-30,4436,13938,890,13.32,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489829,72550727,CPGJ,,460022,,,"Carrier Accepted, Awaiting Pickup",3804,2026-05-01,2026-05-09,2026-05-05,5206,16338,1043,15.61,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489828,72550726,CPGJ,,460021,,,"Carrier Accepted, Awaiting Pickup",3811,2026-05-01,2026-05-09,2026-05-04,5378,16899,1079,16.15,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489827,72550725,WENP,,4003271699,,,Picked Up,3865,2026-04-28,2026-05-07,2026-05-05,1987,6231,398,5.95,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489826,72550724,WENP,,4003271516,,,Picked Up,3802,2026-04-28,2026-05-11,2026-05-05,6112,19146,1223,18.29,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489825,72550723,WENP,,4003271507,,,Picked Up,589,2026-04-28,2026-05-10,2026-05-05,4310,13560,866,12.97,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489824,72550722,WENP,,4003271511,,,Past Pickup,556,2026-04-28,2026-05-09,2026-05-01,4616,14478,925,13.83,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489823,72550721,CPGJ,,460020,,,"Carrier Accepted, Awaiting Pickup",587,2026-05-01,2026-05-08,2026-05-04,4614,14517,927,13.88,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489822,72550720,WENP,,4003271697,,,Past Pickup,551,2026-04-28,2026-05-13,2026-05-11,2715,8550,546,8.18,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489821,72550719,WENP,,4003271512,,,Picked Up,579,2026-04-28,2026-05-11,2026-05-05,4751,14928,953,14.27,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836625,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489820,72550718,WENP,,4003271515,,,Past Pickup,560,2026-04-28,2026-05-11,2026-05-06,4641,14553,929,13.91,REF 40-60,,,SYSTEM,2026-04-21 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489819,,,,,,,Routing In Progress,3856,,2026-05-09,2026-05-07,2772,8721,557,8.34,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489818,,,,,,,Routing In Progress,3803,,2026-05-13,2026-05-07,4616,14478,925,13.83,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489817,,,,,,,Routing In Progress,593,,2026-05-09,2026-05-07,4476,14058,898,13.44,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489816,,,,,,,Routing In Progress,588,,2026-05-09,2026-05-07,4606,14493,925,13.86,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489815,,,,,,,Routing In Progress,590,,2026-05-14,2026-05-08,4284,13482,861,12.89,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489814,,,,,,,Routing In Progress,3801,,2026-05-12,2026-05-08,3597,11331,723,10.84,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489813,,,,,,,Routing In Progress,594,,2026-05-17,2026-05-07,4987,15681,1001,14.99,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489812,,,,,,,Routing In Progress,3806,,2026-05-09,2026-05-07,4310,13560,866,12.97,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489811,,,,,,,Routing In Progress,578,,2026-05-14,2026-05-14,5654,17772,1135,16.99,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489810,,,,,,,Routing In Progress,555,,2026-05-09,2026-05-07,5470,17175,1097,16.41,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489809,,,,,,,Routing In Progress,558,,2026-05-10,2026-05-08,4155,13050,833,12.47,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489808,,,,,,,Routing In Progress,559,,2026-05-15,2026-05-11,4272,13446,858,12.86,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489807,,,,,,,Routing In Progress,557,,2026-05-14,2026-05-08,4980,15660,999,14.97,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489806,,,,,,,Routing In Progress,554,,2026-05-12,2026-05-11,3709,11667,745,11.15,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489805,,,,,,,Routing In Progress,553,,2026-05-09,2026-05-07,4008,12609,805,12.06,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462732,72299747,CPGJ,,459572,,,Picked Up,3802,2026-04-24,2026-05-04,2026-04-28,194,627,40,0.6,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462731,72299746,CPGJ,,459571,,,Picked Up,3868,2026-04-23,2026-05-01,2026-04-28,159,477,32,0.45,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462730,72299745,CPGJ,,459570,,,Picked Up,3865,2026-04-24,2026-05-01,2026-04-29,300,915,60,0.87,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462729,72299744,CPGJ,,459569,,,Picked Up,3857,2026-04-24,2026-05-05,2026-04-30,223,669,44,0.63,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462728,72219728,CPGJ,,459515,,,Picked Up,3856,2026-04-24,2026-04-26,2026-04-23,451,1368,89,1.3,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462727,72299743,CPGJ,,459568,,,Picked Up,3811,2026-04-24,2026-05-02,2026-04-27,533,1599,106,1.51,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462726,72219726,CPGJ,,459514,,,Picked Up,3806,2026-04-24,2026-04-26,2026-04-24,296,888,60,0.84,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462725,72299742,CPGJ,,459567,,,Picked Up,3808,2026-04-23,2026-05-02,2026-04-23,578,1749,115,1.66,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462724,72299729,CPGJ,,459554,,,Picked Up,3804,2026-04-24,2026-05-02,2026-04-28,439,1332,86,1.26,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462723,72299741,CPGJ,,459566,,,Picked Up,3803,2026-04-24,2026-04-30,2026-04-24,872,2616,172,2.48,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462722,72299728,CPGJ,,459553,,,Picked Up,3801,2026-04-23,2026-04-28,2026-04-24,128,384,26,0.36,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462721,72219706,CPGJ,,459509,,,Picked Up,593,2026-04-24,2026-04-25,2026-04-23,217,666,46,0.63,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462720,72299740,CPGJ,,459565,,,Picked Up,594,2026-04-24,2026-05-03,2026-04-23,422,1266,84,1.2,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462719,72299739,CPGJ,,459564,,,Picked Up,590,2026-04-24,2026-04-30,2026-04-28,920,2760,183,2.61,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462718,72299730,CPGJ,,459555,,,Picked Up,589,2026-04-23,2026-05-05,2026-04-30,558,1674,110,1.59,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
